isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST WEST 177 10
true false WEST EAST 177 10
true false EAST NORTH 177 10
true false NORTH EAST 176 20
true false EAST WEST 176 20
true false WEST EAST 176 20
true false EAST EAST 176 20
true false EAST EAST 176 20
true false EAST WEST 176 20
true false WEST NORTH 176 20
true false NORTH SOUTH 175 30
true false SOUTH SOUTH 175 30
true false SOUTH EAST 175 30
true false EAST EAST 174 40
true false EAST SOUTH 173 50
true false SOUTH WEST 173 50
true false WEST EAST 173 50
true false EAST WEST 173 50
true false WEST WEST 173 50
true false WEST EAST 173 50
true false EAST EAST 173 50
true false EAST EAST 173 50
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH SOUTH 171 70
true false SOUTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH EAST 170 80
true false EAST EAST 170 80
true false EAST NORTH 170 80
true false NORTH EAST 170 80
true false EAST NORTH 170 80
true false NORTH WEST 170 80
true false WEST NORTH 170 80
true false NORTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH WEST 170 80
true false WEST NORTH 170 80
true false NORTH EAST 170 80
true false EAST WEST 170 80
true false WEST EAST 170 80
true false EAST NORTH 170 80
true false NORTH WEST 170 80
true false WEST WEST 170 80
true false WEST WEST 170 80
true false WEST EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH EAST 170 80
true false EAST WEST 170 80
true false WEST EAST 170 80
true false EAST EAST 170 80
true false EAST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH EAST 169 90
true false EAST NORTH 168 100
true false NORTH WEST 167 110
true false WEST WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH EAST 167 110
true false EAST WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH EAST 167 110
true false EAST SOUTH 167 110
true false SOUTH EAST 167 110
true false EAST WEST 167 110
true false WEST EAST 166 120
true false EAST NORTH 166 120
true false NORTH EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH WEST 166 120
true false WEST EAST 166 120
true false EAST NORTH 166 120
