isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST EAST 177 10
true false EAST WEST 176 20
true false WEST EAST 176 20
true false EAST SOUTH 176 20
true false SOUTH WEST 176 20
true false WEST SOUTH 176 20
true false SOUTH EAST 176 20
true false EAST NORTH 176 20
true false NORTH WEST 176 20
true false WEST WEST 176 20
true false WEST SOUTH 176 20
true false SOUTH SOUTH 176 20
true false SOUTH NORTH 176 20
true false NORTH WEST 176 20
true false WEST SOUTH 175 30
true false SOUTH SOUTH 175 30
true false SOUTH NORTH 175 30
true false NORTH SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH WEST 174 40
true false WEST WEST 174 40
true false WEST NORTH 174 40
true false NORTH EAST 173 50
true false EAST NORTH 173 50
true false NORTH WEST 173 50
true false WEST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST NORTH 172 60
true false NORTH EAST 172 60
true false EAST EAST 172 60
true false EAST NORTH 172 60
true false NORTH EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST EAST 172 60
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH WEST 172 60
true false WEST NORTH 172 60
true false NORTH WEST 172 60
true false WEST NORTH 171 70
true false NORTH EAST 171 70
true false EAST EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH SOUTH 170 80
true false SOUTH WEST 170 80
true false WEST WEST 169 90
true false WEST EAST 168 100
true false EAST SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST SOUTH 168 100
true false SOUTH EAST 167 110
true false EAST NORTH 167 110
true false NORTH WEST 167 110
true false WEST NORTH 166 120
true false NORTH WEST 166 120
true false WEST SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH WEST 165 130
true false WEST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST SOUTH 163 -2147483499
true false SOUTH EAST 162 -2147483489
true false EAST WEST 162 -2147483489
true false WEST WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH EAST 162 -2147483489
true false EAST SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST EAST 162 -2147483489
true false EAST EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST EAST 162 -2147483489
true false EAST SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST EAST 161 168
true false EAST NORTH 161 168
true false NORTH SOUTH 161 168
true false SOUTH EAST 161 168
true false EAST EAST 161 168
true false EAST WEST 161 168
true false WEST EAST 161 168
true false EAST EAST 161 168
true false EAST SOUTH 161 168
true false SOUTH SOUTH 161 168
true false SOUTH EAST 161 168
true false EAST EAST 161 168
true false EAST WEST 161 168
true false WEST WEST 161 168
true false WEST SOUTH 161 168
true false SOUTH SOUTH 161 168
